project_id,sov_line_id,actual_labor_cost,total_hours_st,total_hours_ot,total_effective_hours,avg_hourly_rate,avg_burden_multiplier,ot_share_of_raw_hours,first_date,last_date,budget_labor_hours,budget_labor_cost,productivity_factor,key_assumptions,labor_variance,pct_overrun
PRJ-2022-323,PRJ-2022-323-SOV-04,101031.17000000007,1100.0,74.0,1211.0,59.51798561151079,1.3975539568345303,0.06303236797274275,2022-02-18,2022-07-20,7315.0,444600.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-343568.82999999996,-0.7727594017094016
PRJ-2022-323,PRJ-2022-323-SOV-05,95605.32000000007,1018.0,70.0,1123.0,61.05384615384615,1.3988461538461527,0.06433823529411764,2022-02-21,2022-07-21,6415.0,389900.0,0.9,Copper pricing based on current market rates,-294294.67999999993,-0.7547952808412411
PRJ-2022-323,PRJ-2022-323-SOV-06,51311.009999999966,534.0,30.0,579.0,63.080882352941174,1.4004411764705889,0.05319148936170213,2022-04-21,2022-07-21,3979.0,241800.0,0.9,Refrigerant pricing per current market; lineset routing direct,-190488.99000000005,-0.7877956575682384
PRJ-2022-323,PRJ-2022-323-SOV-07,44510.86999999998,510.0,26.0,549.0,57.8515625,1.3942187499999998,0.048507462686567165,2022-04-22,2022-07-21,4299.0,261300.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-216789.13,-0.8296560658247225
PRJ-2022-323,PRJ-2022-323-SOV-08,49620.109999999964,558.0,36.0,612.0,57.26428571428571,1.392857142857143,0.06060606060606061,2022-04-21,2022-07-19,2658.0,161500.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-111879.89000000004,-0.6927547368421055
PRJ-2022-323,PRJ-2022-323-SOV-09,108073.83000000012,1158.0,78.0,1275.0,60.417808219178085,1.3959589041095872,0.06310679611650485,2022-04-21,2022-10-05,1767.0,107400.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,673.8300000001182,0.006274022346369815
PRJ-2022-323,PRJ-2022-323-SOV-10,42793.89999999997,500.0,24.0,536.0,57.26984126984127,1.393809523809524,0.04580152671755725,2022-07-22,2022-10-06,4079.0,247900.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-205106.10000000003,-0.8273743444937476
PRJ-2022-323,PRJ-2022-323-SOV-11,71976.05999999995,816.0,36.0,870.0,59.480582524271846,1.39504854368932,0.04225352112676056,2022-07-22,2022-11-21,1980.0,120300.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-48323.940000000046,-0.4016952618453869
PRJ-2022-323,PRJ-2022-323-SOV-12,58528.04999999993,660.0,36.0,714.0,58.897590361445786,1.3953012048192772,0.05172413793103448,2022-07-25,2022-10-05,3701.0,224900.0,1.0,Insulation by specialty sub; pricing based on current bid,-166371.95000000007,-0.7397596709648736
PRJ-2022-323,PRJ-2022-323-SOV-13,35756.529999999984,374.0,24.0,410.0,60.697916666666664,1.3962500000000004,0.06030150753768844,2022-10-07,2022-11-22,1738.0,105600.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-69843.47000000002,-0.6613964962121214
PRJ-2022-323,PRJ-2022-323-SOV-14,24530.519999999997,280.0,6.0,289.0,60.72857142857143,1.397714285714286,0.02097902097902098,2022-10-07,2022-11-22,1524.0,92600.0,0.95,Startup includes 2 weeks of system commissioning support,-68069.48000000001,-0.7350915766738662
PRJ-2022-323,PRJ-2022-323-SOV-15,16389.24,192.0,16.0,216.0,55.479166666666664,1.3933333333333335,0.07692307692307693,2022-10-10,2022-11-22,796.0,48300.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-31910.76,-0.6606782608695652
PRJ-2022-324,PRJ-2022-324-SOV-01,331948.02000000037,3562.0,234.0,3913.0,59.945916114790286,1.3969757174392923,0.06164383561643835,2022-01-03,2023-05-09,3642.0,234100.0,1.0,Clear site access; no coordination delays; standard PM staffing,97848.02000000037,0.41797530969671237
PRJ-2022-324,PRJ-2022-324-SOV-02,99912.41000000006,1074.0,34.0,1125.0,63.19565217391305,1.4004347826086947,0.030685920577617327,2022-01-03,2022-05-30,2334.0,150000.0,1.0,Submittals prepared in-house; standard review cycles,-50087.58999999994,-0.33391726666666627
PRJ-2022-324,PRJ-2022-324-SOV-03,147400.02999999997,1598.0,90.0,1733.0,60.48009950248756,1.396616915422885,0.0533175355450237,2022-02-24,2022-10-20,3611.0,232100.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-84699.97000000003,-0.36492878069797513
PRJ-2022-324,PRJ-2022-324-SOV-04,142467.11,1600.0,72.0,1708.0,59.78536585365854,1.3961951219512192,0.0430622009569378,2022-02-24,2022-10-17,6200.0,398600.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-256132.89,-0.6425812594079278
PRJ-2022-324,PRJ-2022-324-SOV-05,139138.25000000003,1556.0,74.0,1667.0,60.035353535353536,1.3969191919191914,0.04539877300613497,2022-02-24,2022-10-24,4350.0,279700.0,0.9,Copper pricing based on current market rates,-140561.74999999997,-0.5025446907400786
PRJ-2022-324,PRJ-2022-324-SOV-06,80752.97000000003,948.0,38.0,1005.0,57.37916666666667,1.3939999999999984,0.038539553752535496,2022-05-31,2022-10-25,2683.0,172500.0,0.9,Refrigerant pricing per current market; lineset routing direct,-91747.02999999997,-0.53186684057971
PRJ-2022-324,PRJ-2022-324-SOV-07,82385.89000000004,904.0,60.0,994.0,59.96017699115044,1.3970796460176982,0.06224066390041494,2022-05-31,2022-10-25,2814.0,180900.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-98514.10999999996,-0.5445777224986178
PRJ-2022-324,PRJ-2022-324-SOV-08,70966.00999999995,790.0,22.0,823.0,61.43,1.3987999999999994,0.027093596059113302,2022-05-31,2022-10-25,1670.0,107300.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-36333.99000000005,-0.33862059645852793
PRJ-2022-324,PRJ-2022-324-SOV-09,164116.41000000035,1774.0,108.0,1936.0,60.42888888888889,1.398044444444443,0.057385759829968117,2022-05-31,2023-02-24,1783.0,114600.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,49516.41000000035,0.43208036649214965
PRJ-2022-324,PRJ-2022-324-SOV-10,94639.14000000009,1010.0,82.0,1133.0,59.28740157480315,1.3963779527559044,0.07509157509157509,2022-10-26,2023-02-23,4521.0,290600.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-195960.85999999993,-0.6743319339298002
PRJ-2022-324,PRJ-2022-324-SOV-11,124401.36000000018,1394.0,80.0,1514.0,58.98,1.3951428571428541,0.054274084124830396,2022-10-26,2023-05-08,1678.0,107800.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,16601.360000000175,0.15400148423005727
PRJ-2022-324,PRJ-2022-324-SOV-12,93165.24000000005,1004.0,70.0,1109.0,59.83464566929134,1.397244094488187,0.06517690875232775,2022-10-26,2023-02-24,3094.0,198900.0,1.0,Insulation by specialty sub; pricing based on current bid,-105734.75999999995,-0.5315975867269982
PRJ-2022-324,PRJ-2022-324-SOV-13,40426.09999999997,412.0,26.0,451.0,64.09615384615384,1.402692307692308,0.0593607305936073,2023-02-27,2023-05-09,2047.0,131600.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-91173.90000000002,-0.6928107902735564
PRJ-2022-324,PRJ-2022-324-SOV-14,33274.86999999999,384.0,20.0,414.0,58.255102040816325,1.392448979591837,0.04950495049504951,2023-02-28,2023-05-09,1127.0,72400.0,0.95,Startup includes 2 weeks of system commissioning support,-39125.13000000001,-0.5404023480662985
PRJ-2022-324,PRJ-2022-324-SOV-15,43648.46999999997,464.0,42.0,527.0,59.0948275862069,1.3943103448275864,0.08300395256916997,2023-02-27,2023-05-04,872.0,56000.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-12351.530000000028,-0.2205630357142862
PRJ-2022-325,PRJ-2022-325-SOV-01,587005.6200000001,6406.0,372.0,6964.0,60.13636363636363,1.3977395577395562,0.05488344644437887,2022-03-21,2023-12-26,3115.0,210600.0,1.0,Clear site access; no coordination delays; standard PM staffing,376405.6200000001,1.7873011396011402
PRJ-2022-325,PRJ-2022-325-SOV-02,212609.12000000017,2338.0,128.0,2530.0,59.97108843537415,1.3972789115646256,0.05190592051905921,2022-03-21,2022-09-29,1622.0,109600.0,1.0,Submittals prepared in-house; standard review cycles,103009.12000000017,0.9398642335766438
PRJ-2022-325,PRJ-2022-325-SOV-03,300646.80000000016,3348.0,180.0,3618.0,59.22941176470588,1.3974352941176436,0.05102040816326531,2022-05-26,2023-04-11,3957.0,267500.0,0.85,70% shop fabrication; 30% field fab; standard material availability,33146.80000000016,0.123913271028038
PRJ-2022-325,PRJ-2022-325-SOV-04,289233.2200000003,3182.0,150.0,3407.0,60.59950248756219,1.3989054726368133,0.045018007202881155,2022-05-25,2023-04-11,5752.0,388800.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-99566.77999999968,-0.25608739711934075
PRJ-2022-325,PRJ-2022-325-SOV-05,311717.8400000005,3372.0,204.0,3678.0,60.401408450704224,1.3990845070422504,0.05704697986577181,2022-05-25,2023-04-12,4215.0,284900.0,0.9,Copper pricing based on current market rates,26817.84000000049,0.09413071253071426
PRJ-2022-325,PRJ-2022-325-SOV-06,160519.85000000012,1754.0,120.0,1934.0,59.25560538116592,1.3965022421524635,0.064034151547492,2022-09-30,2023-04-12,2236.0,151100.0,0.9,Refrigerant pricing per current market; lineset routing direct,9419.850000000122,0.062341826604898225
PRJ-2022-325,PRJ-2022-325-SOV-07,164229.15000000017,1824.0,108.0,1986.0,59.103896103896105,1.3974025974025959,0.055900621118012424,2022-09-30,2023-04-12,3215.0,217300.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-53070.84999999983,-0.24422848596410415
PRJ-2022-325,PRJ-2022-325-SOV-08,157467.05000000013,1726.0,76.0,1840.0,60.36425339366516,1.3979185520361983,0.042175360710321866,2022-10-03,2023-04-12,1624.0,109800.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,47667.050000000134,0.4341261384335167
PRJ-2022-325,PRJ-2022-325-SOV-09,319498.95000000007,3528.0,184.0,3804.0,59.7420814479638,1.3970135746606294,0.04956896551724138,2022-09-30,2023-09-19,1200.0,81100.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,238398.95000000007,2.9395678175092486
PRJ-2022-325,PRJ-2022-325-SOV-10,135700.81000000026,1558.0,92.0,1696.0,57.814070351758794,1.3940703517587907,0.055757575757575756,2023-04-13,2023-09-20,3001.0,202900.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-67199.18999999974,-0.3311936421882688
PRJ-2022-325,PRJ-2022-325-SOV-11,202370.64000000016,2276.0,120.0,2456.0,59.116724738675956,1.396097560975608,0.05008347245409015,2023-04-13,2023-12-26,1420.0,96000.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,106370.64000000016,1.1080275000000017
PRJ-2022-325,PRJ-2022-325-SOV-12,139848.9700000001,1504.0,100.0,1654.0,60.1282722513089,1.399319371727746,0.06234413965087282,2023-04-13,2023-09-19,2614.0,176700.0,1.0,Insulation by specialty sub; pricing based on current bid,-36851.02999999991,-0.20855138653084274
PRJ-2022-325,PRJ-2022-325-SOV-13,51458.30999999997,540.0,36.0,594.0,61.713235294117645,1.3989705882352945,0.0625,2023-09-22,2023-12-26,972.0,65700.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-14241.690000000031,-0.21676849315068542
PRJ-2022-325,PRJ-2022-325-SOV-14,52613.60999999996,564.0,26.0,603.0,62.18055555555556,1.3984722222222223,0.04406779661016949,2023-09-21,2023-12-22,1248.0,84300.0,0.95,Startup includes 2 weeks of system commissioning support,-31686.390000000043,-0.3758765124555165
PRJ-2022-325,PRJ-2022-325-SOV-15,49232.32999999998,542.0,34.0,593.0,58.891304347826086,1.3956521739130443,0.059027777777777776,2023-09-22,2023-12-26,626.0,42300.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",6932.32999999998,0.16388486997635887
PRJ-2022-326,PRJ-2022-326-SOV-01,372431.2800000004,4078.0,184.0,4354.0,61.19401544401544,1.3977413127413074,0.04317221961520413,2022-02-07,2023-08-14,2965.0,188400.0,1.0,Clear site access; no coordination delays; standard PM staffing,184031.28000000038,0.9768114649681549
PRJ-2022-326,PRJ-2022-326-SOV-02,120456.26000000015,1332.0,82.0,1455.0,59.0735294117647,1.3947647058823507,0.05799151343705799,2022-02-07,2022-07-21,1692.0,107500.0,1.0,Submittals prepared in-house; standard review cycles,12956.260000000155,0.12052334883721075
PRJ-2022-326,PRJ-2022-326-SOV-03,172062.4500000001,1898.0,122.0,2081.0,58.74066390041494,1.3958091286307046,0.060396039603960394,2022-04-04,2023-01-04,5118.0,325300.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-153237.5499999999,-0.47106532431601567
PRJ-2022-326,PRJ-2022-326-SOV-04,165357.12000000008,1842.0,88.0,1974.0,60.38723404255319,1.3974893617021256,0.04559585492227979,2022-04-07,2023-01-04,7120.0,452600.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-287242.8799999999,-0.6346506407423771
PRJ-2022-326,PRJ-2022-326-SOV-05,142885.54000000027,1556.0,84.0,1682.0,60.01538461538462,1.3972820512820492,0.05121951219512195,2022-04-04,2023-01-04,4135.0,262800.0,0.9,Copper pricing based on current market rates,-119914.45999999973,-0.4562955098934541
PRJ-2022-326,PRJ-2022-326-SOV-06,81905.54999999999,942.0,44.0,1008.0,58.134453781512605,1.394201680672268,0.04462474645030426,2022-07-25,2023-01-04,3272.0,208000.0,0.9,Refrigerant pricing per current market; lineset routing direct,-126094.45000000001,-0.6062233173076924
PRJ-2022-326,PRJ-2022-326-SOV-07,99780.56000000006,1070.0,62.0,1163.0,60.8235294117647,1.3980147058823515,0.054770318021201414,2022-07-22,2023-01-03,2700.0,171600.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-71819.43999999994,-0.4185282051282048
PRJ-2022-326,PRJ-2022-326-SOV-08,98733.1600000001,1090.0,44.0,1156.0,60.903703703703705,1.3979999999999988,0.03880070546737213,2022-07-22,2023-01-04,1334.0,84800.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,13933.160000000105,0.16430613207547293
PRJ-2022-326,PRJ-2022-326-SOV-09,181166.61000000025,1956.0,126.0,2145.0,60.25100401606426,1.3968273092369465,0.06051873198847262,2022-07-22,2023-05-23,867.0,55100.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,126066.61000000025,2.287960254083489
PRJ-2022-326,PRJ-2022-326-SOV-10,106701.50000000009,1218.0,32.0,1266.0,60.05806451612903,1.3968387096774177,0.0256,2023-01-05,2023-05-23,4813.0,305900.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-199198.4999999999,-0.6511882968290288
PRJ-2022-326,PRJ-2022-326-SOV-11,129813.27000000021,1446.0,82.0,1569.0,59.15659340659341,1.3957692307692275,0.05366492146596859,2023-01-06,2023-08-14,2145.0,136300.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-6486.729999999792,-0.04759156272927214
PRJ-2022-326,PRJ-2022-326-SOV-12,109346.70000000007,1238.0,64.0,1334.0,58.32165605095541,1.39496815286624,0.04915514592933948,2023-01-05,2023-05-22,2460.0,156300.0,1.0,Insulation by specialty sub; pricing based on current bid,-46953.29999999993,-0.30040499040307056
PRJ-2022-326,PRJ-2022-326-SOV-13,44468.49999999997,496.0,16.0,520.0,60.90769230769231,1.3989230769230774,0.03125,2023-05-24,2023-08-14,1464.0,93000.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-48531.50000000003,-0.5218440860215057
PRJ-2022-326,PRJ-2022-326-SOV-14,33084.94999999998,376.0,18.0,403.0,57.851063829787236,1.3912765957446815,0.04568527918781726,2023-05-24,2023-08-14,956.0,60700.0,0.95,Startup includes 2 weeks of system commissioning support,-27615.050000000017,-0.4549431630971996
PRJ-2022-326,PRJ-2022-326-SOV-15,50071.38999999998,504.0,28.0,546.0,64.1328125,1.4015625000000005,0.05263157894736842,2023-05-24,2023-08-14,709.0,45000.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",5071.389999999978,0.11269755555555505
PRJ-2022-327,PRJ-2022-327-SOV-01,722072.7799999987,7914.0,458.0,8601.0,59.69314796425025,1.3970307845084537,0.054706163401815576,2022-02-10,2024-05-21,24611.0,1593100.0,1.0,Clear site access; no coordination delays; standard PM staffing,-871027.2200000013,-0.5467498713200686
PRJ-2022-327,PRJ-2022-327-SOV-02,271499.7300000002,3024.0,154.0,3255.0,59.472584856396864,1.3958224543080928,0.048458149779735685,2022-02-10,2022-10-18,4976.0,322100.0,1.0,Submittals prepared in-house; standard review cycles,-50600.269999999786,-0.15709490841353552
PRJ-2022-327,PRJ-2022-327-SOV-03,367236.30000000005,4050.0,212.0,4368.0,59.64705882352941,1.397764705882347,0.04974190520882215,2022-05-05,2023-06-23,21306.0,1379100.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-1011863.7,-0.7337130737437458
PRJ-2022-327,PRJ-2022-327-SOV-04,390294.7700000008,4278.0,222.0,4611.0,60.204963235294116,1.39869485294117,0.04933333333333333,2022-05-06,2023-06-23,36189.0,2342500.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-1952205.2299999993,-0.8333853703308428
PRJ-2022-327,PRJ-2022-327-SOV-05,389802.4900000001,4322.0,240.0,4682.0,59.3084714548803,1.3970902394106741,0.0526085050416484,2022-05-05,2023-06-22,24732.0,1600900.0,0.9,Copper pricing based on current market rates,-1211097.5099999998,-0.7565104066462613
PRJ-2022-327,PRJ-2022-327-SOV-06,196456.7700000002,2090.0,154.0,2321.0,60.354166666666664,1.398484848484847,0.06862745098039216,2022-10-19,2023-06-23,21284.0,1377700.0,0.9,Refrigerant pricing per current market; lineset routing direct,-1181243.2299999997,-0.8574023590041372
PRJ-2022-327,PRJ-2022-327-SOV-07,199169.68000000023,2228.0,112.0,2396.0,59.33985765124555,1.3979003558718852,0.04786324786324787,2022-10-20,2023-06-23,12735.0,824300.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-625130.3199999998,-0.7583771927696225
PRJ-2022-327,PRJ-2022-327-SOV-08,216786.5800000004,2324.0,126.0,2513.0,61.14237288135593,1.399525423728814,0.05142857142857143,2022-10-19,2023-06-23,13705.0,887100.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-670313.4199999996,-0.7556232893698563
PRJ-2022-327,PRJ-2022-327-SOV-09,424654.8100000004,4558.0,298.0,5005.0,60.22996515679443,1.3980662020905845,0.061367380560131794,2022-10-19,2024-01-16,6104.0,395100.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,29554.810000000405,0.07480336623639687
PRJ-2022-327,PRJ-2022-327-SOV-10,226431.92000000033,2474.0,154.0,2705.0,59.559485530546624,1.3978135048231501,0.05859969558599695,2023-06-26,2024-01-17,28368.0,1836300.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-1609868.0799999996,-0.8766912160322385
PRJ-2022-327,PRJ-2022-327-SOV-11,271992.21000000037,2998.0,156.0,3232.0,59.91062176165803,1.397720207253885,0.04946100190234623,2023-06-26,2024-05-21,11062.0,716000.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-444007.78999999963,-0.620122611731843
PRJ-2022-327,PRJ-2022-327-SOV-12,211005.03000000026,2360.0,154.0,2591.0,58.19063545150502,1.3949832775919722,0.061256961018297536,2023-06-26,2024-01-16,17951.0,1162000.0,1.0,Insulation by specialty sub; pricing based on current bid,-950994.9699999997,-0.8184121944922546
